Image Name,Image File Size,Compression Time,Compression Ratio,CQ_Algorithm,Max number of colors,Number of unique colors
ba74d1b6691628bb51709fed7e4929.jpeg,40714,0.5513339042663574,1.240040280984428,Octree + AVIF-lossless,512,16543
ba74d1b6691628bb51709fed7e4929.jpeg,161068,0.856532096862793,0.3134514614945241,dither + AVIF-100,262144,57441
ba74d1b6691628bb51709fed7e4929.jpeg,43589,0.0796730518341064,1.158250934868889,dither + AVIF-lossless,262144,56997
ba74d1b6691628bb51709fed7e4929.jpeg,160625,0.617659330368042,0.314315953307393,dither + AVIF-100,32768,57835
ba74d1b6691628bb51709fed7e4929.jpeg,42961,0.6502580642700195,1.1751821419426922,dither + AVIF-lossless,32768,57263
ba74d1b6691628bb51709fed7e4929.jpeg,161343,0.7093017101287842,0.3129172012420743,reduce + AVIF-100,2097152,57893
ba74d1b6691628bb51709fed7e4929.jpeg,43827,0.3629441261291504,1.151961119857622,reduce + AVIF-lossless,2097152,57498
ba74d1b6691628bb51709fed7e4929.jpeg,168692,0.5620932579040527,0.2992850876152989,medianCut + AVIF-100,512,40659
ba74d1b6691628bb51709fed7e4929.jpeg,46192,0.8381359577178955,1.0929814686525805,medianCut + AVIF-lossless,512,40131
ba74d1b6691628bb51709fed7e4929.jpeg,159833,0.2813229560852051,0.3158734429060332,reduce + AVIF-100,4096,63435
ba74d1b6691628bb51709fed7e4929.jpeg,44438,0.586313009262085,1.13612223772447,reduce + AVIF-lossless,4096,62298
ba74d1b6691628bb51709fed7e4929.jpeg,102343,0.8692281246185303,0.4933117067117438,Octree + AVIF-100,64,9210
ba74d1b6691628bb51709fed7e4929.jpeg,35749,0.622736930847168,1.4122632800917507,Octree + AVIF-lossless,64,8847
ba74d1b6691628bb51709fed7e4929.jpeg,194978,0.7896950244903564,0.2589369057021818,dither + AVIF-100,4096,59781
ba74d1b6691628bb51709fed7e4929.jpeg,48705,0.5613980293273926,1.03658761934093,dither + AVIF-lossless,4096,58950
ba74d1b6691628bb51709fed7e4929.jpeg,162452,0.3809506893157959,0.3107810307044542,original + AVIF-100,original,58889
ba74d1b6691628bb51709fed7e4929.jpeg,43956,0.2031800746917724,1.1485803985803986,original + AVIF-lossless,original,57804
ba74d1b6691628bb51709fed7e4929.jpeg,168579,0.4798417091369629,0.299485701065969,medianCut + AVIF-100,64,40655
ba74d1b6691628bb51709fed7e4929.jpeg,46157,0.1518681049346923,1.093810256299153,medianCut + AVIF-lossless,64,40176
ba74d1b6691628bb51709fed7e4929.jpeg,161432,0.3109030723571777,0.3127446850686357,dither + AVIF-100,2097152,57821
ba74d1b6691628bb51709fed7e4929.jpeg,43809,0.1050589084625244,1.1524344312812436,dither + AVIF-lossless,2097152,57007
521c94fe369dcae4f54c83ffef3da5.jpeg,8048,-1.0,1.0,,-1,12300
521c94fe369dcae4f54c83ffef3da5.jpeg,9704,0.098597764968872,0.8293487221764221,Simple Color Reduction,64,31
521c94fe369dcae4f54c83ffef3da5.jpeg,15705,2.087754964828491,0.512448264883795,Image Dithering,64,43
521c94fe369dcae4f54c83ffef3da5.jpeg,8732,6.200017213821411,0.9216674301420064,Median Cut,64,64
521c94fe369dcae4f54c83ffef3da5.jpeg,7620,0.1566429138183593,1.0561679790026246,Octree,64,4
521c94fe369dcae4f54c83ffef3da5.jpeg,8620,0.3285551071166992,0.9336426914153132,Simple Color Reduction,512,160
521c94fe369dcae4f54c83ffef3da5.jpeg,10904,2.2078747749328613,0.7380777696258254,Image Dithering,512,204
521c94fe369dcae4f54c83ffef3da5.jpeg,8755,9.142365217208862,0.9192461450599656,Median Cut,512,83
521c94fe369dcae4f54c83ffef3da5.jpeg,7676,0.0495209693908691,1.0484627410109433,Octree,512,8
521c94fe369dcae4f54c83ffef3da5.jpeg,8402,0.0918991565704345,0.957867174482266,Simple Color Reduction,4096,822
521c94fe369dcae4f54c83ffef3da5.jpeg,8767,2.105678081512451,0.9179879092049732,Image Dithering,4096,1020
521c94fe369dcae4f54c83ffef3da5.jpeg,8748,8.395281076431274,0.9199817101051668,Median Cut,4096,123
521c94fe369dcae4f54c83ffef3da5.jpeg,8052,0.0295560359954834,0.9995032290114256,Octree,4096,16
521c94fe369dcae4f54c83ffef3da5.jpeg,8238,0.3332998752593994,0.9769361495508618,Simple Color Reduction,32768,3081
521c94fe369dcae4f54c83ffef3da5.jpeg,8149,3.849529981613159,0.9876058412075102,Image Dithering,32768,4459
521c94fe369dcae4f54c83ffef3da5.jpeg,8747,15.909118890762327,0.9200868869326626,Median Cut,32768,138
521c94fe369dcae4f54c83ffef3da5.jpeg,8069,0.1016411781311035,0.9973974470194572,Octree,32768,32
521c94fe369dcae4f54c83ffef3da5.jpeg,8128,0.2260999679565429,0.9901574803149606,Simple Color Reduction,262144,6409
521c94fe369dcae4f54c83ffef3da5.jpeg,8098,3.127699851989746,0.993825635959496,Image Dithering,262144,10410
521c94fe369dcae4f54c83ffef3da5.jpeg,8747,42.63015222549439,0.9200868869326626,Median Cut,262144,138
521c94fe369dcae4f54c83ffef3da5.jpeg,8148,0.0634827613830566,0.9877270495827196,Octree,262144,64
521c94fe369dcae4f54c83ffef3da5.jpeg,8066,0.0227577686309814,0.9977684106124474,Simple Color Reduction,2097152,9857
521c94fe369dcae4f54c83ffef3da5.jpeg,8038,6.892194986343384,1.0012440905697937,Image Dithering,2097152,15051
521c94fe369dcae4f54c83ffef3da5.jpeg,8747,23.28004503250122,0.9200868869326626,Median Cut,2097152,138
521c94fe369dcae4f54c83ffef3da5.jpeg,8132,0.0595819950103759,0.9896704377766848,Octree,2097152,128
521c94fe369dcae4f54c83ffef3da5.jpeg,16652,0.1586239337921142,0.483305308671631,Octree + WebP-100,4096,14459
521c94fe369dcae4f54c83ffef3da5.jpeg,41008,0.1561348438262939,0.1962543893874365,Octree + WebP-lossless,4096,17141
521c94fe369dcae4f54c83ffef3da5.jpeg,19168,0.1471219062805175,0.4198664440734557,medianCut + WebP-100,32768,21800
521c94fe369dcae4f54c83ffef3da5.jpeg,49340,0.0982022285461425,0.1631130928252938,medianCut + WebP-lossless,32768,23880
521c94fe369dcae4f54c83ffef3da5.jpeg,17110,0.0535840988159179,0.4703682057276446,dither + WebP-100,2097152,21193
521c94fe369dcae4f54c83ffef3da5.jpeg,43738,0.1052548885345459,0.1840047555901047,dither + WebP-lossless,2097152,22923
521c94fe369dcae4f54c83ffef3da5.jpeg,19142,0.1961557865142822,0.4204367359732525,medianCut + WebP-100,512,21844
521c94fe369dcae4f54c83ffef3da5.jpeg,49328,0.0695071220397949,0.1631527732727862,medianCut + WebP-lossless,512,23921
521c94fe369dcae4f54c83ffef3da5.jpeg,14866,0.1961286067962646,0.5413695681420692,Octree + WebP-100,512,9839
521c94fe369dcae4f54c83ffef3da5.jpeg,35478,0.1607091426849365,0.226844805231411,Octree + WebP-lossless,512,12647
521c94fe369dcae4f54c83ffef3da5.jpeg,19168,0.0568239688873291,0.4198664440734557,medianCut + WebP-100,262144,21800
521c94fe369dcae4f54c83ffef3da5.jpeg,49340,0.2271969318389892,0.1631130928252938,medianCut + WebP-lossless,262144,23880
521c94fe369dcae4f54c83ffef3da5.jpeg,17270,0.1713852882385254,0.4660104226983207,dither + WebP-100,262144,21256
521c94fe369dcae4f54c83ffef3da5.jpeg,44138,0.1557559967041015,0.1823372150981014,dither + WebP-lossless,262144,23080
521c94fe369dcae4f54c83ffef3da5.jpeg,17180,0.1515779495239257,0.4684516880093131,reduce + WebP-100,2097152,21144
521c94fe369dcae4f54c83ffef3da5.jpeg,44022,0.0937771797180175,0.1828176820680568,reduce + WebP-lossless,2097152,22926
521c94fe369dcae4f54c83ffef3da5.jpeg,19168,0.0625910758972168,0.4198664440734557,medianCut + WebP-100,2097152,21800
521c94fe369dcae4f54c83ffef3da5.jpeg,49340,0.0855159759521484,0.1631130928252938,medianCut + WebP-lossless,2097152,23880
521c94fe369dcae4f54c83ffef3da5.jpeg,33674,0.0840330123901367,0.2389974461008493,dither + WebP-100,64,30031
521c94fe369dcae4f54c83ffef3da5.jpeg,76780,0.1130900382995605,0.1048189632716853,dither + WebP-lossless,64,30488
521c94fe369dcae4f54c83ffef3da5.jpeg,17328,0.0568540096282959,0.4644506001846722,Octree + WebP-100,32768,17260
521c94fe369dcae4f54c83ffef3da5.jpeg,43546,0.0922470092773437,0.1848160565838423,Octree + WebP-lossless,32768,19680
521c94fe369dcae4f54c83ffef3da5.jpeg,19362,0.1412031650543213,0.4156595393037909,dither + WebP-100,4096,22616
521c94fe369dcae4f54c83ffef3da5.jpeg,48906,0.0849220752716064,0.1645605856132171,dither + WebP-lossless,4096,24558
521c94fe369dcae4f54c83ffef3da5.jpeg,17088,0.0383100509643554,0.4709737827715355,original + WebP-100,original,21167
521c94fe369dcae4f54c83ffef3da5.jpeg,43602,0.0828640460968017,0.1845786890509609,original + WebP-lossless,original,22821
521c94fe369dcae4f54c83ffef3da5.jpeg,17370,0.040518045425415,0.4633275762809442,Octree + WebP-100,262144,18905
521c94fe369dcae4f54c83ffef3da5.jpeg,44198,0.2150037288665771,0.1820896873161681,Octree + WebP-lossless,262144,20858
521c94fe369dcae4f54c83ffef3da5.jpeg,18378,0.0924241542816162,0.4379148982479051,reduce + WebP-100,512,21229
521c94fe369dcae4f54c83ffef3da5.jpeg,47042,0.1443769931793213,0.1710811615152417,reduce + WebP-lossless,512,22347
521c94fe369dcae4f54c83ffef3da5.jpeg,14424,0.0877559185028076,0.5579589572933998,Octree + WebP-100,64,9989
521c94fe369dcae4f54c83ffef3da5.jpeg,34542,0.1012818813323974,0.232991720224654,Octree + WebP-lossless,64,12711
521c94fe369dcae4f54c83ffef3da5.jpeg,19054,0.0996649265289306,0.4223785032014275,medianCut + WebP-100,64,21717
521c94fe369dcae4f54c83ffef3da5.jpeg,49080,0.0814509391784668,0.1639771801140994,medianCut + WebP-lossless,64,23813
521c94fe369dcae4f54c83ffef3da5.jpeg,17330,0.1165709495544433,0.464396999422966,Octree + WebP-100,2097152,19740
521c94fe369dcae4f54c83ffef3da5.jpeg,44408,0.1222200393676757,0.1812286074581156,Octree + WebP-lossless,2097152,21579
521c94fe369dcae4f54c83ffef3da5.jpeg,18224,0.0394330024719238,0.4416154521510096,reduce + WebP-100,4096,21959
521c94fe369dcae4f54c83ffef3da5.jpeg,46036,0.0996017456054687,0.1748197063167955,reduce + WebP-lossless,4096,23574
521c94fe369dcae4f54c83ffef3da5.jpeg,17622,0.1388390064239502,0.4567018499602769,reduce + WebP-100,32768,21432
521c94fe369dcae4f54c83ffef3da5.jpeg,45132,0.126115083694458,0.178321368430382,reduce + WebP-lossless,32768,23183
521c94fe369dcae4f54c83ffef3da5.jpeg,25816,0.3063108921051025,0.3117446544778432,dither + WebP-100,512,26053
521c94fe369dcae4f54c83ffef3da5.jpeg,61056,0.237602949142456,0.1318134171907757,dither + WebP-lossless,512,27176
521c94fe369dcae4f54c83ffef3da5.jpeg,18070,0.1434123516082763,0.4453790813503043,reduce + WebP-100,64,19225
521c94fe369dcae4f54c83ffef3da5.jpeg,52090,0.1075446605682373,0.1545018237665578,reduce + WebP-lossless,64,20010
521c94fe369dcae4f54c83ffef3da5.jpeg,17290,0.0798311233520507,0.4654713707345286,reduce + WebP-100,262144,21204
521c94fe369dcae4f54c83ffef3da5.jpeg,44606,0.0990498065948486,0.1804241581849975,reduce + WebP-lossless,262144,23044
521c94fe369dcae4f54c83ffef3da5.jpeg,19156,0.0283010005950927,0.4201294633535185,medianCut + WebP-100,4096,21816
521c94fe369dcae4f54c83ffef3da5.jpeg,49352,0.0916600227355957,0.1630734316745015,medianCut + WebP-lossless,4096,23902
521c94fe369dcae4f54c83ffef3da5.jpeg,17400,0.101762056350708,0.4625287356321839,dither + WebP-100,32768,21385
521c94fe369dcae4f54c83ffef3da5.jpeg,44476,0.1125807762145996,0.1809515244176634,dither + WebP-lossless,32768,23207
521c94fe369dcae4f54c83ffef3da5.jpeg,24695,0.1084401607513427,0.3258959303502733,Octree + AVIF-100,4096,16189
521c94fe369dcae4f54c83ffef3da5.jpeg,7841,0.1212890148162841,1.0263996939165922,Octree + AVIF-lossless,4096,16234
521c94fe369dcae4f54c83ffef3da5.jpeg,28917,0.0915670394897461,0.2783137946536639,medianCut + AVIF-100,32768,23182
521c94fe369dcae4f54c83ffef3da5.jpeg,8571,0.1602849960327148,0.9389802823474508,medianCut + AVIF-lossless,32768,23417
521c94fe369dcae4f54c83ffef3da5.jpeg,26027,0.1118061542510986,0.3092173512122027,dither + AVIF-100,2097152,22274
521c94fe369dcae4f54c83ffef3da5.jpeg,7660,0.102273941040039,1.0506527415143605,dither + AVIF-lossless,2097152,22340
521c94fe369dcae4f54c83ffef3da5.jpeg,28970,0.0633220672607421,0.2778046254746289,medianCut + AVIF-100,512,23184
521c94fe369dcae4f54c83ffef3da5.jpeg,8563,0.0636663436889648,0.9398575265677916,medianCut + AVIF-lossless,512,23382
521c94fe369dcae4f54c83ffef3da5.jpeg,21650,0.1570699214935302,0.3717321016166282,Octree + AVIF-100,512,11576
521c94fe369dcae4f54c83ffef3da5.jpeg,7305,0.0842170715332031,1.1017111567419575,Octree + AVIF-lossless,512,11153
521c94fe369dcae4f54c83ffef3da5.jpeg,28917,0.2084851264953613,0.2783137946536639,medianCut + AVIF-100,262144,23182
521c94fe369dcae4f54c83ffef3da5.jpeg,8571,0.0589709281921386,0.9389802823474508,medianCut + AVIF-lossless,262144,23417
521c94fe369dcae4f54c83ffef3da5.jpeg,26265,0.2449648380279541,0.3064153816866552,dither + AVIF-100,262144,22456
521c94fe369dcae4f54c83ffef3da5.jpeg,7719,0.0589728355407714,1.0426221013084596,dither + AVIF-lossless,262144,22342
521c94fe369dcae4f54c83ffef3da5.jpeg,26205,0.2342119216918945,0.3071169624117534,reduce + AVIF-100,2097152,22321
521c94fe369dcae4f54c83ffef3da5.jpeg,7665,0.0843880176544189,1.0499673842139596,reduce + AVIF-lossless,2097152,22342
521c94fe369dcae4f54c83ffef3da5.jpeg,28917,0.2329540252685547,0.2783137946536639,medianCut + AVIF-100,2097152,23182
521c94fe369dcae4f54c83ffef3da5.jpeg,8571,0.0684599876403808,0.9389802823474508,medianCut + AVIF-lossless,2097152,23417
521c94fe369dcae4f54c83ffef3da5.jpeg,46782,0.3100919723510742,0.1720319781112393,dither + AVIF-100,64,31109
521c94fe369dcae4f54c83ffef3da5.jpeg,18758,0.0978500843048095,0.4290436080605608,dither + AVIF-lossless,64,31143
521c94fe369dcae4f54c83ffef3da5.jpeg,25876,0.0953650474548339,0.3110217962590818,Octree + AVIF-100,32768,18736
521c94fe369dcae4f54c83ffef3da5.jpeg,7809,0.1575641632080078,1.0306057113586886,Octree + AVIF-lossless,32768,18770
521c94fe369dcae4f54c83ffef3da5.jpeg,29195,0.1908419132232666,0.2756636410344237,dither + AVIF-100,4096,24141
