Image Name,Image File Size,Compression Time,Compression Ratio,CQ_Algorithm,Max number of colors,Number of unique colors
a8a5f86a5defa94f4b4debfccfc0e0.jpeg,6617832,2.850736141204834,0.1352938545433006,reduce + WebP-lossless,64,717103
a8a5f86a5defa94f4b4debfccfc0e0.jpeg,2224642,1.1723499298095703,0.402470150253389,medianCut + WebP-100,32768,358096
a8a5f86a5defa94f4b4debfccfc0e0.jpeg,5831752,2.5985679626464844,0.153530534220248,medianCut + WebP-lossless,32768,478243
a8a5f86a5defa94f4b4debfccfc0e0.jpeg,2007182,0.6467859745025635,0.4460741477354819,dither + WebP-100,32768,630398
a8a5f86a5defa94f4b4debfccfc0e0.jpeg,5346756,2.9038357734680176,0.1674570524632132,dither + WebP-lossless,32768,811263
a8a5f86a5defa94f4b4debfccfc0e0.jpeg,2224664,2.420271158218384,0.4024661701722147,medianCut + WebP-100,262144,358036
a8a5f86a5defa94f4b4debfccfc0e0.jpeg,5831844,6.197670936584473,0.1535281122060192,medianCut + WebP-lossless,262144,478250
a8a5f86a5defa94f4b4debfccfc0e0.jpeg,2215434,2.941736221313477,0.4041429354248422,dither + WebP-100,4096,639449
a8a5f86a5defa94f4b4debfccfc0e0.jpeg,5809548,4.037909984588623,0.1541173254786775,dither + WebP-lossless,4096,822450
a8a5f86a5defa94f4b4debfccfc0e0.jpeg,2099954,2.462633848190308,0.4263674347152366,reduce + WebP-100,4096,641202
a8a5f86a5defa94f4b4debfccfc0e0.jpeg,5674392,2.9768640995025635,0.1577881824167241,reduce + WebP-lossless,4096,824463
a8a5f86a5defa94f4b4debfccfc0e0.jpeg,2223600,1.9967191219329836,0.4026587515740241,medianCut + WebP-100,64,357921
a8a5f86a5defa94f4b4debfccfc0e0.jpeg,5829980,2.790118932723999,0.1535771992356749,medianCut + WebP-lossless,64,478480
a8a5f86a5defa94f4b4debfccfc0e0.jpeg,2089310,2.411249876022339,0.4285395656939372,Octree + WebP-100,262144,296886
a8a5f86a5defa94f4b4debfccfc0e0.jpeg,5418468,6.066326856613159,0.1652408023817802,Octree + WebP-lossless,262144,399421
a8a5f86a5defa94f4b4debfccfc0e0.jpeg,1711442,4.494046926498413,0.5231564961009488,Octree + WebP-100,64,30508
a8a5f86a5defa94f4b4debfccfc0e0.jpeg,3869778,4.097460985183716,0.2313703783524533,Octree + WebP-lossless,64,51948
a8a5f86a5defa94f4b4debfccfc0e0.jpeg,2053538,2.2304036617279053,0.4360045930486799,Octree + WebP-100,2097152,351818
a8a5f86a5defa94f4b4debfccfc0e0.jpeg,5330274,3.523699283599853,0.1679748545759561,Octree + WebP-lossless,2097152,463530
a8a5f86a5defa94f4b4debfccfc0e0.jpeg,3613222,1.6759130954742432,0.2477987790398708,medianCut + AVIF-100,2097152,454567
a8a5f86a5defa94f4b4debfccfc0e0.jpeg,994620,0.8299691677093506,0.9001950493655868,medianCut + AVIF-lossless,2097152,460088
a8a5f86a5defa94f4b4debfccfc0e0.jpeg,3350413,2.7215447425842285,0.2672363078820432,reduce + AVIF-100,2097152,785356
a8a5f86a5defa94f4b4debfccfc0e0.jpeg,837663,1.0328912734985352,1.0688689843051442,reduce + AVIF-lossless,2097152,786059
a8a5f86a5defa94f4b4debfccfc0e0.jpeg,3358789,1.7682549953460691,0.2665698857534665,dither + AVIF-100,262144,784880
a8a5f86a5defa94f4b4debfccfc0e0.jpeg,839127,0.2875998020172119,1.0670041602760965,dither + AVIF-lossless,262144,785866
a8a5f86a5defa94f4b4debfccfc0e0.jpeg,3329357,0.3734200000762939,0.26892640230531,Octree + AVIF-100,32768,282621
a8a5f86a5defa94f4b4debfccfc0e0.jpeg,932365,0.3231410980224609,0.96030202763939,Octree + AVIF-lossless,32768,287087
a8a5f86a5defa94f4b4debfccfc0e0.jpeg,5999708,4.206567764282227,0.149232595986338,dither + AVIF-100,64,864900
a8a5f86a5defa94f4b4debfccfc0e0.jpeg,2375059,0.982119083404541,0.376980950789012,dither + AVIF-lossless,64,859747
a8a5f86a5defa94f4b4debfccfc0e0.jpeg,3641299,2.392268180847168,0.245888074558008,reduce + AVIF-100,512,786030
a8a5f86a5defa94f4b4debfccfc0e0.jpeg,991173,0.9180679321289062,0.9033256555616426,reduce + AVIF-lossless,512,795143
a8a5f86a5defa94f4b4debfccfc0e0.jpeg,4696889,7.767498016357422,0.1906266041203017,dither + AVIF-100,512,841935
a8a5f86a5defa94f4b4debfccfc0e0.jpeg,1320469,0.4630627632141113,0.6780560543261523,dither + AVIF-lossless,512,840502
a8a5f86a5defa94f4b4debfccfc0e0.jpeg,3343189,0.4765899181365967,0.2678137550703834,dither + AVIF-100,2097152,783551
a8a5f86a5defa94f4b4debfccfc0e0.jpeg,836076,0.5991606712341309,1.0708978609600084,dither + AVIF-lossless,2097152,783346
a8a5f86a5defa94f4b4debfccfc0e0.jpeg,3251236,2.322073221206665,0.2753881908295799,Octree + AVIF-100,4096,164671
a8a5f86a5defa94f4b4debfccfc0e0.jpeg,938770,0.6659870147705078,0.95375011983766,Octree + AVIF-lossless,4096,169290
a8a5f86a5defa94f4b4debfccfc0e0.jpeg,3613455,2.1624948978424072,0.2477828006713796,medianCut + AVIF-100,512,454545
a8a5f86a5defa94f4b4debfccfc0e0.jpeg,994478,1.0306270122528076,0.9003235868465668,medianCut + AVIF-lossless,512,459971
a8a5f86a5defa94f4b4debfccfc0e0.jpeg,3442909,2.724081039428711,0.2600568298494093,reduce + AVIF-100,32768,789979
a8a5f86a5defa94f4b4debfccfc0e0.jpeg,861885,0.3635542392730713,1.038830006323349,reduce + AVIF-lossless,32768,791242
a8a5f86a5defa94f4b4debfccfc0e0.jpeg,3379513,1.3120858669281006,0.2649352140382356,reduce + AVIF-100,262144,785747
a8a5f86a5defa94f4b4debfccfc0e0.jpeg,842671,0.3696620464324951,1.0625166880075378,reduce + AVIF-lossless,262144,786619
a8a5f86a5defa94f4b4debfccfc0e0.jpeg,3613353,0.560662031173706,0.2477897952400443,medianCut + AVIF-100,4096,454522
a8a5f86a5defa94f4b4debfccfc0e0.jpeg,994560,0.5441620349884033,0.9002493564993564,medianCut + AVIF-lossless,4096,460121
a8a5f86a5defa94f4b4debfccfc0e0.jpeg,3129563,2.005389928817749,0.2860948956771281,Octree + AVIF-100,512,111050
a8a5f86a5defa94f4b4debfccfc0e0.jpeg,982607,3.000783920288086,0.911200510478757,Octree + AVIF-lossless,512,116311
a8a5f86a5defa94f4b4debfccfc0e0.jpeg,3337456,1.8326070308685305,0.2682737989654395,original + AVIF-100,original,785111
a8a5f86a5defa94f4b4debfccfc0e0.jpeg,835559,0.6306393146514893,1.0715604762799515,original + AVIF-lossless,original,786038
a8a5f86a5defa94f4b4debfccfc0e0.jpeg,3780124,2.2376649379730225,0.2368578385259319,reduce + AVIF-100,64,696551
a8a5f86a5defa94f4b4debfccfc0e0.jpeg,1226643,0.9106948375701904,0.7299206044464445,reduce + AVIF-lossless,64,708047
a8a5f86a5defa94f4b4debfccfc0e0.jpeg,3613273,0.4166409969329834,0.2477952814525777,medianCut + AVIF-100,32768,454569
a8a5f86a5defa94f4b4debfccfc0e0.jpeg,994596,0.3323121070861816,0.900216771432823,medianCut + AVIF-lossless,32768,460056
a8a5f86a5defa94f4b4debfccfc0e0.jpeg,3426600,0.4113180637359619,0.2612945777155198,dither + AVIF-100,32768,787747
a8a5f86a5defa94f4b4debfccfc0e0.jpeg,853930,0.5684919357299805,1.0485074889042427,dither + AVIF-lossless,32768,788017
a8a5f86a5defa94f4b4debfccfc0e0.jpeg,3613247,2.4258501529693604,0.2477970645239586,medianCut + AVIF-100,262144,454571
a8a5f86a5defa94f4b4debfccfc0e0.jpeg,994613,0.61263108253479,0.9002013848602421,medianCut + AVIF-lossless,262144,460082
a8a5f86a5defa94f4b4debfccfc0e0.jpeg,3709134,1.769589900970459,0.241391117171825,dither + AVIF-100,4096,799098
a8a5f86a5defa94f4b4debfccfc0e0.jpeg,934047,0.630155086517334,0.9585727484805368,dither + AVIF-lossless,4096,800706
a8a5f86a5defa94f4b4debfccfc0e0.jpeg,3528951,1.302475929260254,0.2537161893151817,reduce + AVIF-100,4096,799743
a8a5f86a5defa94f4b4debfccfc0e0.jpeg,905403,0.3062589168548584,0.9888988660298232,reduce + AVIF-lossless,4096,802861
a8a5f86a5defa94f4b4debfccfc0e0.jpeg,3611525,0.4211819171905517,0.2479152158714116,medianCut + AVIF-100,64,455074
a8a5f86a5defa94f4b4debfccfc0e0.jpeg,994457,0.3218722343444824,0.9003425990264033,medianCut + AVIF-lossless,64,460079
a8a5f86a5defa94f4b4debfccfc0e0.jpeg,3411614,1.7956180572509766,0.2624423513328295,Octree + AVIF-100,262144,379631
a8a5f86a5defa94f4b4debfccfc0e0.jpeg,927149,0.7344591617584229,0.9657045415569666,Octree + AVIF-lossless,262144,385336
a8a5f86a5defa94f4b4debfccfc0e0.jpeg,2618796,1.48917818069458,0.3418945194661974,Octree + AVIF-100,64,41326
a8a5f86a5defa94f4b4debfccfc0e0.jpeg,883121,0.6952569484710693,1.0138497442592804,Octree + AVIF-lossless,64,43509
a8a5f86a5defa94f4b4debfccfc0e0.jpeg,3387384,2.0065290927886963,0.2643196047451366,Octree + AVIF-100,2097152,443554
a8a5f86a5defa94f4b4debfccfc0e0.jpeg,900623,0.3706240653991699,0.9941473846437412,Octree + AVIF-lossless,2097152,450314
aceff521bcdff5d11f2bf22cd22276.jpeg,958447,-1.0,1.0,,-1,504546
aceff521bcdff5d11f2bf22cd22276.jpeg,1330997,0.4391560554504394,0.7200970400384074,Simple Color Reduction,64,50
aceff521bcdff5d11f2bf22cd22276.jpeg,2544325,642.8251450061798,0.3766999105853222,Image Dithering,64,56
aceff521bcdff5d11f2bf22cd22276.jpeg,1057196,66.89376497268677,0.9065934793548216,Median Cut,64,64
aceff521bcdff5d11f2bf22cd22276.jpeg,1077024,0.6940867900848389,0.8899031033663131,Octree,64,4
aceff521bcdff5d11f2bf22cd22276.jpeg,1132073,0.4356019496917724,0.8466300318089027,Simple Color Reduction,512,330
aceff521bcdff5d11f2bf22cd22276.jpeg,1648052,1338.9790389537811,0.581563567168997,Image Dithering,512,351
aceff521bcdff5d11f2bf22cd22276.jpeg,1058947,106.39819288253784,0.9050944003807556,Median Cut,512,90
aceff521bcdff5d11f2bf22cd22276.jpeg,1091710,0.5980520248413086,0.8779318683533173,Octree,512,8
aceff521bcdff5d11f2bf22cd22276.jpeg,1016769,0.8084619045257568,0.9426398719866558,Simple Color Reduction,4096,2147
aceff521bcdff5d11f2bf22cd22276.jpeg,1090029,1469.6133980751038,0.8792857804700609,Image Dithering,4096,2222
aceff521bcdff5d11f2bf22cd22276.jpeg,1059073,626.0179908275604,0.904986719517918,Median Cut,4096,107
aceff521bcdff5d11f2bf22cd22276.jpeg,1102288,0.6645748615264893,0.8695068802345667,Octree,4096,16
aceff521bcdff5d11f2bf22cd22276.jpeg,991608,0.197732925415039,0.9665583577381384,Simple Color Reduction,32768,13743
aceff521bcdff5d11f2bf22cd22276.jpeg,981673,2117.8120470047,0.9763403903336448,Image Dithering,32768,13897
aceff521bcdff5d11f2bf22cd22276.jpeg,1059022,1495.7378339767456,0.9050303015423664,Median Cut,32768,126
aceff521bcdff5d11f2bf22cd22276.jpeg,1093273,0.6077649593353271,0.8766767312464498,Octree,32768,32
aceff521bcdff5d11f2bf22cd22276.jpeg,971897,0.727949857711792,0.9861610849709382,Simple Color Reduction,262144,74923
aceff521bcdff5d11f2bf22cd22276.jpeg,964137,941.7562031745912,0.9940983490935416,Image Dithering,262144,75481
aceff521bcdff5d11f2bf22cd22276.jpeg,1059118,1830.1689820289607,0.904948268276056,Median Cut,262144,145
aceff521bcdff5d11f2bf22cd22276.jpeg,1007295,0.6698181629180908,0.9515057654411072,Octree,262144,64
aceff521bcdff5d11f2bf22cd22276.jpeg,962564,0.2807221412658691,0.995722881803184,Simple Color Reduction,2097152,322467
aceff521bcdff5d11f2bf22cd22276.jpeg,959493,332.21788716316223,0.998909840926406,Image Dithering,2097152,330363
aceff521bcdff5d11f2bf22cd22276.jpeg,1059087,2226.6799290180206,0.9049747565591874,Median Cut,2097152,169
aceff521bcdff5d11f2bf22cd22276.jpeg,995920,0.6674461364746094,0.9623734838139608,Octree,2097152,128
aceff521bcdff5d11f2bf22cd22276.jpeg,2133886,6.499754905700684,0.4491556718587591,reduce + WebP-100,262144,385214
aceff521bcdff5d11f2bf22cd22276.jpeg,4998972,5.328677177429199,0.1917288194452779,reduce + WebP-lossless,262144,505772
aceff521bcdff5d11f2bf22cd22276.jpeg,2870892,2.310533046722412,0.3338498975231391,reduce + WebP-100,64,388569
aceff521bcdff5d11f2bf22cd22276.jpeg,7350526,4.49728798866272,0.1303916209533848,reduce + WebP-lossless,64,507625
aceff521bcdff5d11f2bf22cd22276.jpeg,4100470,2.415621042251587,0.2337407663023994,dither + WebP-100,512,406785
aceff521bcdff5d11f2bf22cd22276.jpeg,8575084,5.427406072616577,0.111771149996898,dither + WebP-lossless,512,531850
aceff521bcdff5d11f2bf22cd22276.jpeg,2094770,1.683507204055786,0.4575428328647059,dither + WebP-100,2097152,384505
aceff521bcdff5d11f2bf22cd22276.jpeg,4882332,5.41800594329834,0.1963092636879261,dither + WebP-lossless,2097152,504069
aceff521bcdff5d11f2bf22cd22276.jpeg,2375778,1.739975929260254,0.4034244782130317,Octree + WebP-100,32768,75120
aceff521bcdff5d11f2bf22cd22276.jpeg,5615534,4.76279091835022,0.1706778019686106,Octree + WebP-lossless,32768,114139
aceff521bcdff5d11f2bf22cd22276.jpeg,2091064,2.0578958988189697,0.4583537376187434,original + WebP-100,original,385036
aceff521bcdff5d11f2bf22cd22276.jpeg,4871602,5.336712121963501,0.1967416467929851,original + WebP-lossless,original,504831
aceff521bcdff5d11f2bf22cd22276.jpeg,2363414,1.8827991485595703,0.4055349591734669,Octree + WebP-100,4096,48264
aceff521bcdff5d11f2bf22cd22276.jpeg,5448508,4.954689025878906,0.1759099922400774,Octree + WebP-lossless,4096,75798
aceff521bcdff5d11f2bf22cd22276.jpeg,2538132,2.038408041000366,0.3776190521217966,reduce + WebP-100,512,412215
aceff521bcdff5d11f2bf22cd22276.jpeg,6744340,5.044924974441528,0.1421113111142083,reduce + WebP-lossless,512,540986
aceff521bcdff5d11f2bf22cd22276.jpeg,2075802,2.2276358604431152,0.4617237096794395,Octree + WebP-100,64,13533
aceff521bcdff5d11f2bf22cd22276.jpeg,4009790,4.276288986206055,0.2390267320732507,Octree + WebP-lossless,64,21340
aceff521bcdff5d11f2bf22cd22276.jpeg,2207332,2.0534210205078125,0.4342106216917074,Octree + WebP-100,262144,111796
aceff521bcdff5d11f2bf22cd22276.jpeg,5118670,4.837587118148804,0.1872453195849703,Octree + WebP-lossless,262144,162822
aceff521bcdff5d11f2bf22cd22276.jpeg,2104890,1.766831874847412,0.4553430345528745,reduce + WebP-100,2097152,385156
aceff521bcdff5d11f2bf22cd22276.jpeg,4907946,5.355250120162964,0.1952847484467025,reduce + WebP-lossless,2097152,504719
aceff521bcdff5d11f2bf22cd22276.jpeg,2357228,1.830044269561768,0.4065991919322187,medianCut + WebP-100,2097152,144989
aceff521bcdff5d11f2bf22cd22276.jpeg,5786170,5.162287950515747,0.1656444591154425,medianCut + WebP-lossless,2097152,210559
aceff521bcdff5d11f2bf22cd22276.jpeg,2350974,4.606773138046265,0.4076808165466739,medianCut + WebP-100,64,145060
aceff521bcdff5d11f2bf22cd22276.jpeg,5772030,4.71841025352478,0.1660502457540934,medianCut + WebP-lossless,64,210504
aceff521bcdff5d11f2bf22cd22276.jpeg,2357156,5.14632773399353,0.4066116116201049,medianCut + WebP-100,32768,145037
aceff521bcdff5d11f2bf22cd22276.jpeg,5784434,8.481104135513306,0.1656941716337328,medianCut + WebP-lossless,32768,210563
aceff521bcdff5d11f2bf22cd22276.jpeg,5443136,2.01247501373291,0.1760836032757586,dither + WebP-100,64,421225
aceff521bcdff5d11f2bf22cd22276.jpeg,11933980,8.65721082687378,0.0803124355830996,dither + WebP-lossless,64,557726
aceff521bcdff5d11f2bf22cd22276.jpeg,2187296,5.269840955734253,0.4381880641668983,Octree + WebP-100,2097152,159555
aceff521bcdff5d11f2bf22cd22276.jpeg,5045112,4.571782112121582,0.1899753662554964,Octree + WebP-lossless,2097152,223510
aceff521bcdff5d11f2bf22cd22276.jpeg,2109848,8.876098871231079,0.4542730092404761,dither + WebP-100,262144,385158
aceff521bcdff5d11f2bf22cd22276.jpeg,4923766,6.842655897140503,0.1946573009359096,dither + WebP-lossless,262144,504806
aceff521bcdff5d11f2bf22cd22276.jpeg,2215926,4.599086046218872,0.4325266276942461,Octree + WebP-100,512,32119
aceff521bcdff5d11f2bf22cd22276.jpeg,4748108,6.696040868759155,0.2018587193046156,Octree + WebP-lossless,512,50928
aceff521bcdff5d11f2bf22cd22276.jpeg,2169916,4.432353019714356,0.441697743138444,dither + WebP-100,32768,385065
aceff521bcdff5d11f2bf22cd22276.jpeg,5035040,6.566487073898315,0.1903553894308684,dither + WebP-lossless,32768,505160
aceff521bcdff5d11f2bf22cd22276.jpeg,2357478,4.581280946731567,0.4065560739060979,medianCut + WebP-100,4096,144988
aceff521bcdff5d11f2bf22cd22276.jpeg,5785068,8.55275583267212,0.1656760127970838,medianCut + WebP-lossless,4096,210568
aceff521bcdff5d11f2bf22cd22276.jpeg,2357376,5.005309104919434,0.4065736649562904,medianCut + WebP-100,512,145067
aceff521bcdff5d11f2bf22cd22276.jpeg,5785740,6.895023822784424,0.1656567699205287,medianCut + WebP-lossless,512,210589
aceff521bcdff5d11f2bf22cd22276.jpeg,2529996,4.6034369468688965,0.378833405270206,dither + WebP-100,4096,388494
aceff521bcdff5d11f2bf22cd22276.jpeg,5705902,8.532279014587402,0.1679746690356756,dither + WebP-lossless,4096,509347
aceff521bcdff5d11f2bf22cd22276.jpeg,2246002,5.04848313331604,0.4267347045995506,reduce + WebP-100,4096,393524
aceff521bcdff5d11f2bf22cd22276.jpeg,5713240,8.624808073043823,0.1677589248832536,reduce + WebP-lossless,4096,516524
aceff521bcdff5d11f2bf22cd22276.jpeg,2357192,1.2757880687713623,0.4066054016813225,medianCut + WebP-100,262144,145005
aceff521bcdff5d11f2bf22cd22276.jpeg,5786178,5.347995281219482,0.165644230094546,medianCut + WebP-lossless,262144,210560
aceff521bcdff5d11f2bf22cd22276.jpeg,2198192,9.226799249649048,0.4360160531928057,reduce + WebP-100,32768,386317
aceff521bcdff5d11f2bf22cd22276.jpeg,5193608,6.718159914016724,0.1845435774128505,reduce + WebP-lossless,32768,507276
aceff521bcdff5d11f2bf22cd22276.jpeg,3625954,0.8161580562591553,0.2643296081527785,reduce + AVIF-100,262144,484058
aceff521bcdff5d11f2bf22cd22276.jpeg,875140,0.4939689636230469,1.095192769156935,reduce + AVIF-lossless,262144,482033
aceff521bcdff5d11f2bf22cd22276.jpeg,4326184,1.2649641036987305,0.2215455930677012,reduce + AVIF-100,64,477307
aceff521bcdff5d11f2bf22cd22276.jpeg,1361895,0.5958571434020996,0.7037598346421714,reduce + AVIF-lossless,64,482856
aceff521bcdff5d11f2bf22cd22276.jpeg,5876742,1.2303857803344729,0.1630915565120946,dither + AVIF-100,512,511215
aceff521bcdff5d11f2bf22cd22276.jpeg,1649293,0.8339071273803711,0.5811259733716204,dither + AVIF-lossless,512,507196
aceff521bcdff5d11f2bf22cd22276.jpeg,3555920,1.215191125869751,0.2695355913518864,dither + AVIF-100,2097152,482677
aceff521bcdff5d11f2bf22cd22276.jpeg,861877,4.167513847351074,1.1120461504367791,dither + AVIF-lossless,2097152,480558
aceff521bcdff5d11f2bf22cd22276.jpeg,3822623,1.4824368953704834,0.2507301923312867,Octree + AVIF-100,32768,100161
aceff521bcdff5d11f2bf22cd22276.jpeg,1042289,4.514768123626709,0.9195597382299918,Octree + AVIF-lossless,32768,102318
aceff521bcdff5d11f2bf22cd22276.jpeg,3547362,4.927174806594849,0.2701858451435179,original + AVIF-100,original,483366
aceff521bcdff5d11f2bf22cd22276.jpeg,860661,4.133374929428101,1.113617324358836,original + AVIF-lossless,original,481258
aceff521bcdff5d11f2bf22cd22276.jpeg,3741633,5.432966232299805,0.2561574050688563,Octree + AVIF-100,4096,64585
aceff521bcdff5d11f2bf22cd22276.jpeg,1063053,4.075811862945557,0.9015985091994472,Octree + AVIF-lossless,4096,65847
aceff521bcdff5d11f2bf22cd22276.jpeg,4136578,1.1523001194000244,0.2317004538534025,reduce + AVIF-100,512,516762
